linkSource	linkTarget
18th_century	Freetown
18th_century	Edmond_Halley
18th_century	2nd_century
18th_century	11th_century
18th_century	14th_century
18th_century	George_III_of_the_United_Kingdom
18th_century	South_America
18th_century	Encyclop%C3%A6dia_Britannica
18th_century	Peter_I_of_Russia
18th_century	19th_century
18th_century	George_II_of_Great_Britain
18th_century	Thomas_Jefferson
18th_century	Nepal
18th_century	Afghanistan
18th_century	Antonio_Vivaldi
18th_century	Frederick_II_of_Prussia
18th_century	John_Adams
18th_century	7th_century
18th_century	James_Cook
18th_century	Adam_Smith
1928_Okeechobee_Hurricane	1928_Okeechobee_Hurricane
1973_oil_crisis	Venezuela
1973_oil_crisis	Indonesia
1973_oil_crisis	Harold_Wilson
1973_oil_crisis	Gerald_Ford
1973_oil_crisis	Electronics
1973_oil_crisis	Japan
1973_oil_crisis	United_Arab_Emirates
1973_oil_crisis	Qatar
1973_oil_crisis	Cold_War
1973_oil_crisis	Saudi_Arabia
1973_oil_crisis	Riyadh
1973_oil_crisis	Cyprus
1973_oil_crisis	North_Sea
1973_oil_crisis	North_Sea_oil
1973_oil_crisis	Richard_Nixon
1973_oil_crisis	NATO
1973_oil_crisis	Chile
1973_oil_crisis	Yom_Kippur_War
1973_oil_crisis	Ecuador
1973_oil_crisis	South_Africa
1973_oil_crisis	Algeria
1973_oil_crisis	Suez_Canal
1973_oil_crisis	Iraq
1973_oil_crisis	Netherlands
1973_oil_crisis	Abu_Dhabi
1973_oil_crisis	Pound_sterling
1973_oil_crisis	Nigeria
1973_oil_crisis	United_Kingdom
1973_oil_crisis	Natural_gas
1973_oil_crisis	Egypt
1973_oil_crisis	Baghdad
1973_oil_crisis	Nuclear_power
1973_oil_crisis	Syria
1973_oil_crisis	Petroleum
1973_oil_crisis	Oregon
1973_oil_crisis	Ethanol
1973_oil_crisis	Bill_Clinton
1973_oil_crisis	World_War_II
1973_oil_crisis	Mexico
1973_oil_crisis	Oil_refinery
1973_oil_crisis	Libya
1973_oil_crisis	Israel
1973_oil_crisis	Kuwait
1973_oil_crisis	Bretton_Woods_system
1973_oil_crisis	Caspian_Sea
1973_oil_crisis	Persian_Gulf
1973_oil_crisis	Canada
1973_oil_crisis	BP
1973_oil_crisis	Iran
1973_oil_crisis	Gulf_of_Mexico
1973_oil_crisis	1973_oil_crisis
1973_oil_crisis	Australia
1973_oil_crisis	Tehran
1980_eruption_of_Mount_St._Helens	Mount_Baker
1980_eruption_of_Mount_St._Helens	Eruption_column
1980_eruption_of_Mount_St._Helens	Volcano
1980_eruption_of_Mount_St._Helens	Carbon_dioxide
1980_eruption_of_Mount_St._Helens	1980_eruption_of_Mount_St._Helens
1980_eruption_of_Mount_St._Helens	Glacier
1980_eruption_of_Mount_St._Helens	Chlorine
1980_eruption_of_Mount_St._Helens	U.S._state
1980_eruption_of_Mount_St._Helens	Magma
1980_eruption_of_Mount_St._Helens	Avalanche
1980_eruption_of_Mount_St._Helens	Emotion
1980_eruption_of_Mount_St._Helens	Moon
1980_eruption_of_Mount_St._Helens	Oregon
1980_eruption_of_Mount_St._Helens	Mount_St._Helens
1980_eruption_of_Mount_St._Helens	Minnesota
1980_eruption_of_Mount_St._Helens	Columbia_River
1980_eruption_of_Mount_St._Helens	Earth%27s_atmosphere
1980_eruption_of_Mount_St._Helens	Mount_Rainier
1980_eruption_of_Mount_St._Helens	Yellowstone_National_Park
1980_eruption_of_Mount_St._Helens	Canada
1980_eruption_of_Mount_St._Helens	United_States_Congress
1980_eruption_of_Mount_St._Helens	Fluorine
1980_eruption_of_Mount_St._Helens	Jimmy_Carter
1997_Pacific_hurricane_season	U.S._state
1997_Pacific_hurricane_season	United_States
1997_Pacific_hurricane_season	Guam
1997_Pacific_hurricane_season	Panama
1997_Pacific_hurricane_season	1997_Pacific_hurricane_season
1997_Pacific_hurricane_season	Mexico
1997_Pacific_hurricane_season	Nicaragua
1997_Pacific_hurricane_season	Wake_Island
1997_Pacific_hurricane_season	California
1997_Pacific_hurricane_season	Palmyra_Atoll
1997_Pacific_hurricane_season	Guatemala
1997_Pacific_hurricane_season	Johnston_Atoll
1997_Pacific_hurricane_season	United_States_dollar
1997_Pacific_hurricane_season	Caribbean_Sea
1997_Pacific_hurricane_season	Pacific_Ocean
1997_Pacific_hurricane_season	El_Salvador
19th_century	Richard_Wagner
19th_century	Mecca
19th_century	Botswana
19th_century	Crimean_War
19th_century	Jane_Eyre
19th_century	Henry_Morton_Stanley
19th_century	Napoleonic_Wars
19th_century	Royal_Navy
19th_century	London
19th_century	Panama
19th_century	9th_century
19th_century	Dutch_language
19th_century	Baseball
19th_century	Brothers_Grimm
19th_century	Pre-Raphaelite_Brotherhood
19th_century	North_America
19th_century	Spain
19th_century	Periodic_table
19th_century	Walt_Whitman
19th_century	J._M._W._Turner
19th_century	Niccol%C3%B2_Paganini
19th_century	Zionism
19th_century	12th_century
19th_century	Paul_C%C3%A9zanne
19th_century	Ecuador
19th_century	American_Civil_War
19th_century	18th_century
19th_century	Uruguay
19th_century	California
19th_century	Ireland
19th_century	Antarctica
19th_century	Edmund_Burke
19th_century	Poland
19th_century	Richard_Francis_Burton
19th_century	Philippines
19th_century	Romanticism
19th_century	Morphine
19th_century	Benin
19th_century	Claude_Monet
19th_century	United_States
19th_century	Louis_Pasteur
19th_century	Charles_Darwin
19th_century	Dmitri_Mendeleev
19th_century	Italy
19th_century	Florence_Nightingale
19th_century	Andrew_Carnegie
19th_century	Saint_Helena
19th_century	Mexico
19th_century	London_Underground
19th_century	Karl_Benz
19th_century	Auguste_Rodin
19th_century	Alexander_Graham_Bell
19th_century	Natural_selection
19th_century	Giuseppe_Verdi
19th_century	1st_century
19th_century	Southern_Africa
19th_century	Brazil
19th_century	El_Salvador
19th_century	Peru
19th_century	Chemical_element
19th_century	Romania
19th_century	Jean-Jacques_Rousseau
19th_century	Haiti
19th_century	The_Importance_of_Being_Earnest
19th_century	Arthur_Sullivan
19th_century	United_States_House_of_Representatives
19th_century	James_Clerk_Maxwell
19th_century	Krakatoa
19th_century	History_of_painting
19th_century	Electronics
19th_century	Sigmund_Freud
19th_century	William_Tecumseh_Sherman
19th_century	Antananarivo
19th_century	J._J._Thomson
19th_century	Rail_transport
19th_century	Nikola_Tesla
19th_century	A_Christmas_Carol
19th_century	British_East_India_Company
19th_century	Ottoman_Empire
19th_century	Friedrich_Nietzsche
19th_century	Felix_Mendelssohn
19th_century	13th_century
19th_century	France
19th_century	Battle_of_Austerlitz
19th_century	Robert_Schumann
19th_century	Erie_Canal
19th_century	Famine
19th_century	Melbourne
19th_century	Tuberculosis
19th_century	Hong_Kong
19th_century	Karl_Marx
19th_century	Chile
19th_century	French_language
19th_century	Paris
19th_century	6th_century
19th_century	New_Zealand
19th_century	Trumpet
19th_century	Napoleon_I_of_France
19th_century	British_Empire
19th_century	England
19th_century	Henry_David_Thoreau
19th_century	4th_century
19th_century	War_and_Peace
19th_century	Abraham_Lincoln
19th_century	Western_painting
19th_century	Russia
19th_century	Alfred_Nobel
19th_century	Impressionism
19th_century	Singapore
19th_century	James_Monroe
19th_century	Aleksandr_Pushkin
19th_century	Francisco_Goya
19th_century	Serbia
19th_century	Treasure_Island
19th_century	Alice%27s_Adventures_in_Wonderland
19th_century	Sitting_Bull
19th_century	Holy_Roman_Empire
19th_century	Great_Lakes
19th_century	Fourteenth_Amendment_to_the_United_States_Constitution
19th_century	Rabies
19th_century	Cambodia
19th_century	Ulysses_S._Grant
19th_century	Canada
19th_century	17th_century
19th_century	Carl_Friedrich_Gauss
19th_century	Michael_Faraday
19th_century	Potassium
19th_century	Anthropology
19th_century	Anton%C3%ADn_Dvo%C5%99%C3%A1k
19th_century	20th_century
19th_century	Automobile
19th_century	White_Mountain_art
19th_century	Basketball
19th_century	Christopher_Columbus
19th_century	Spanish_Inquisition
19th_century	Chicago
19th_century	Henry_James
19th_century	15th_century
19th_century	Andrew_Jackson
19th_century	5th_century
19th_century	8th_century
19th_century	Manifest_Destiny
19th_century	Japan
19th_century	Battle_of_the_Little_Bighorn
19th_century	Volleyball
19th_century	President_of_the_United_States
19th_century	Tonga
19th_century	Paraguay
19th_century	Vincent_van_Gogh
19th_century	George_Eliot
19th_century	International_Red_Cross_and_Red_Crescent_Movement
19th_century	Frankenstein
19th_century	Steel
19th_century	Cuba
19th_century	North_Africa
19th_century	Qing_Dynasty
19th_century	Edgar_Allan_Poe
19th_century	Henrik_Ibsen
19th_century	Charles_Dickens
19th_century	John_Constable
19th_century	Walter_Scott
19th_century	First_Transcontinental_Railroad
19th_century	Franz_Schubert
19th_century	Nigeria
19th_century	Greece
19th_century	William_Ewart_Gladstone
19th_century	Roald_Amundsen
19th_century	Slavery
19th_century	21st_century
19th_century	Telephone_exchange
19th_century	Oil_refinery
19th_century	Taiwan
19th_century	Mark_Twain
19th_century	16th_century
19th_century	Mediterranean_Sea
19th_century	Scramble_for_Africa
19th_century	Sodium
19th_century	%C3%89douard_Manet
19th_century	Pyotr_Ilyich_Tchaikovsky
19th_century	Gregor_Mendel
19th_century	Tibet
19th_century	Theodore_Roosevelt
19th_century	Otto_von_Bismarck
19th_century	Cameroon
19th_century	Olympic_Games
19th_century	Scotland
19th_century	Jane_Austen
19th_century	Iran
19th_century	Marcel_Proust
19th_century	Lake_Tanganyika
19th_century	Typewriter
19th_century	Socialism
19th_century	10th_century
19th_century	William_Wilberforce
19th_century	Second_Boer_War
19th_century	Pride_and_Prejudice
19th_century	Venezuela
19th_century	Bah%C3%A1%27%C3%AD_Faith
19th_century	The_Great_Exhibition
19th_century	Eritrea
19th_century	Montenegro
19th_century	Steam_engine
19th_century	Puerto_Rico
19th_century	Dinosaur
19th_century	Pope
19th_century	Liberalism
19th_century	Industrial_Revolution
19th_century	Belgium
19th_century	Nikolai_Rimsky-Korsakov
19th_century	Shaka
19th_century	Luxembourg
19th_century	Cricket
19th_century	Costa_Rica
19th_century	Suez_Canal
19th_century	Honduras
19th_century	Cairo
19th_century	Oliver_Twist
19th_century	Women%27s_rights
19th_century	Athens
19th_century	S%C3%B8ren_Kierkegaard
19th_century	Argentina
19th_century	Fr%C3%A9d%C3%A9ric_Chopin
19th_century	Egypt
19th_century	Bulgaria
19th_century	Frederick_Douglass
19th_century	Samuel_Taylor_Coleridge
19th_century	3rd_century
19th_century	Hugo_Wolf
19th_century	Germany
19th_century	David_Livingstone
19th_century	2nd_century
19th_century	Guatemala
19th_century	Film
19th_century	11th_century
19th_century	The_Origin_of_Species
19th_century	14th_century
19th_century	Evolution
19th_century	Ludwig_van_Beethoven
19th_century	Bolivia
19th_century	Victor_Hugo
19th_century	Leo_Tolstoy
19th_century	Colombia
19th_century	Marie_Curie
19th_century	19th_century
19th_century	Thomas_Edison
19th_century	Thomas_Jefferson
19th_century	Nepal
19th_century	Yellowstone_National_Park
19th_century	Electron
19th_century	7th_century
19th_century	Greek_War_of_Independence
19th_century	Atlantic_Ocean
19th_century	Red_Sea
19th_century	Nicaragua
19th_century	1st_century_BC
1_Ceres	1_Ceres
1st_century	Anno_Domini
1st_century	15th_century
1st_century	Rome
1st_century	Boudica
1st_century	5th_century
1st_century	8th_century
1st_century	Jerusalem
1st_century	9th_century
1st_century	Pompeii
1st_century	Josephus
1st_century	13th_century
1st_century	North_America
1st_century	Vienna
1st_century	North_Africa
1st_century	University_of_Cambridge
1st_century	12th_century
1st_century	Civilization
1st_century	Maya_civilization
1st_century	Tribe
1st_century	Macedon
1st_century	Meteorology
1st_century	Roman_Empire
1st_century	6th_century
1st_century	Buddhism
1st_century	18th_century
1st_century	Sri_Lanka
1st_century	Poland
1st_century	England
1st_century	4th_century
1st_century	Mount_Vesuvius
1st_century	Solar_eclipse
1st_century	Constantine_I
1st_century	Augustus
1st_century	China
1st_century	Jesus
1st_century	3rd_century
1st_century	Claudius
1st_century	East_Africa
1st_century	Italy
1st_century	21st_century
1st_century	Pakistan
1st_century	Angkor
1st_century	11th_century
1st_century	2nd_century
1st_century	14th_century
1st_century	1st_century
1st_century	Lion
1st_century	Southern_Africa
1st_century	South_America
1st_century	16th_century
1st_century	India
1st_century	19th_century
1st_century	Iranian_peoples
1st_century	Christianity
1st_century	17th_century
1st_century	Afghanistan
1st_century	7th_century
1st_century	Paul_of_Tarsus
1st_century	20th_century
1st_century	10th_century
1st_century	Gautama_Buddha
1st_century	1st_century_BC
1st_century_BC	Anno_Domini
1st_century_BC	Virgil
1st_century_BC	Third_Servile_War
1st_century_BC	15th_century
1st_century_BC	Rome
1st_century_BC	5th_century
1st_century_BC	8th_century
1st_century_BC	Jerusalem
1st_century_BC	Mark_Antony
1st_century_BC	9th_century
1st_century_BC	13th_century
1st_century_BC	Korea
1st_century_BC	12th_century
1st_century_BC	Rhine
1st_century_BC	18th_century
1st_century_BC	Roman_Empire
1st_century_BC	6th_century
1st_century_BC	Damascus
1st_century_BC	Sri_Lanka
1st_century_BC	4th_century
1st_century_BC	Athens
1st_century_BC	Augustus
1st_century_BC	Cleopatra_VII
1st_century_BC	Battle_of_Alesia
1st_century_BC	Jesus
1st_century_BC	China
1st_century_BC	Syria
1st_century_BC	Julius_Caesar
1st_century_BC	3rd_century
1st_century_BC	21st_century
1st_century_BC	11th_century
1st_century_BC	2nd_century
1st_century_BC	14th_century
1st_century_BC	Cleopatra_VII_of_Egypt
1st_century_BC	Armenia
1st_century_BC	1st_century
1st_century_BC	16th_century
1st_century_BC	19th_century
1st_century_BC	Christianity
1st_century_BC	17th_century
1st_century_BC	7th_century
1st_century_BC	20th_century
1st_century_BC	10th_century
1st_century_BC	1st_century_BC
2-6-0	4-4-0
2-6-0	Indonesia
2-6-0	United_States
2-6-0	Japan
2-6-0	Philadelphia
2-6-0	Germany
2-6-0	California
2-6-0	2-8-0
2-6-0	6-2-0
2-6-0	Netherlands
2-6-0	4-6-0
2-6-0	England
2-6-0	2-6-0
2-6-0	4-2-0
2-8-0	4-4-0
2-8-0	Chicago
2-8-0	World_War_II
2-8-0	2-8-0
2-8-0	4-2-0
2-8-0	4-6-0
2-8-0	6-2-0
2-8-0	Finland
2-8-0	Pennsylvania_Railroad
2-8-0	Philadelphia
2-8-0	2-6-0
2-8-0	Europe
2-8-0	World_War_I
2003_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2003_Atlantic_hurricane_season	Dominican_Republic
2003_Atlantic_hurricane_season	Florida
2003_Atlantic_hurricane_season	Mexico
2003_Atlantic_hurricane_season	2004_Atlantic_hurricane_season
2003_Atlantic_hurricane_season	Caribbean_Sea
2003_Atlantic_hurricane_season	Bermuda
2003_Atlantic_hurricane_season	Cape_Verde
2003_Atlantic_hurricane_season	United_States_dollar
2003_Atlantic_hurricane_season	Puerto_Rico
2003_Atlantic_hurricane_season	Tropical_cyclone
2003_Atlantic_hurricane_season	2005_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	Saint_Vincent_and_the_Grenadines
2004_Atlantic_hurricane_season	Venezuela
2004_Atlantic_hurricane_season	Southern_United_States
2004_Atlantic_hurricane_season	Bahamas
2004_Atlantic_hurricane_season	Puerto_Rico
2004_Atlantic_hurricane_season	Hurricane_Gloria
2004_Atlantic_hurricane_season	Cayman_Islands
2004_Atlantic_hurricane_season	Cuba
2004_Atlantic_hurricane_season	Netherlands_Antilles
2004_Atlantic_hurricane_season	Hurricane_Charley
2004_Atlantic_hurricane_season	Hurricane_Mitch
2004_Atlantic_hurricane_season	Caribbean_Sea
2004_Atlantic_hurricane_season	Hurricane_Ivan
2004_Atlantic_hurricane_season	Barbados
2004_Atlantic_hurricane_season	Dominican_Republic
2004_Atlantic_hurricane_season	Faroe_Islands
2004_Atlantic_hurricane_season	Hurricane_Andrew
2004_Atlantic_hurricane_season	Guadeloupe
2004_Atlantic_hurricane_season	Hurricane_Georges
2004_Atlantic_hurricane_season	Cape_Verde
2004_Atlantic_hurricane_season	Turks_and_Caicos_Islands
2004_Atlantic_hurricane_season	Haiti
2004_Atlantic_hurricane_season	Norway
2004_Atlantic_hurricane_season	Florida
2004_Atlantic_hurricane_season	2004_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	Bermuda
2004_Atlantic_hurricane_season	Grenada
2004_Atlantic_hurricane_season	United_States_dollar
2004_Atlantic_hurricane_season	Tropical_cyclone
2004_Atlantic_hurricane_season	2005_Atlantic_hurricane_season
2004_Atlantic_hurricane_season	Gulf_of_Mexico
2004_Indian_Ocean_earthquake	2004_Indian_Ocean_earthquake
2005_Atlantic_hurricane_season	2003_Atlantic_hurricane_season
2005_Atlantic_hurricane_season	Iceland
2005_Atlantic_hurricane_season	Morocco
2005_Atlantic_hurricane_season	Bahamas
2005_Atlantic_hurricane_season	Cuba
2005_Atlantic_hurricane_season	El_Ni%C3%B1o-Southern_Oscillation
2005_Atlantic_hurricane_season	Hurricane_Dennis
2005_Atlantic_hurricane_season	Refining
2005_Atlantic_hurricane_season	George_W._Bush
2005_Atlantic_hurricane_season	Meteorological_history_of_Hurricane_Katrina
2005_Atlantic_hurricane_season	1928_Okeechobee_Hurricane
2005_Atlantic_hurricane_season	Honduras
2005_Atlantic_hurricane_season	Caribbean_Sea
2005_Atlantic_hurricane_season	Dominican_Republic
2005_Atlantic_hurricane_season	Mississippi_River
2005_Atlantic_hurricane_season	United_States
2005_Atlantic_hurricane_season	Petroleum
2005_Atlantic_hurricane_season	Hurricane_Katrina
2005_Atlantic_hurricane_season	Hurricane_Andrew
2005_Atlantic_hurricane_season	Oil_refinery
2005_Atlantic_hurricane_season	Hurricane_Floyd
2005_Atlantic_hurricane_season	Guatemala
2005_Atlantic_hurricane_season	Cape_Verde
2005_Atlantic_hurricane_season	Colombia
2005_Atlantic_hurricane_season	Turks_and_Caicos_Islands
2005_Atlantic_hurricane_season	The_Bahamas
2005_Atlantic_hurricane_season	International_Space_Station
2005_Atlantic_hurricane_season	Jamaica
2005_Atlantic_hurricane_season	Haiti
2005_Atlantic_hurricane_season	Florida
2005_Atlantic_hurricane_season	Nicaragua
2005_Atlantic_hurricane_season	United_States_Congress
